team,player_id,actions,aerial_events,aerial_wins,average_x,average_y,blocks,box_passes,carries,carry_progression_sum,clearances,completed_passes,counterpressures,crosses,dribbled_past,dribbles,duels,duels_won,final_third_passes,fouls,goals,interceptions,interceptions_won,key_passes,minutes,pass_progression_sum,passes,pressures,progressive_carries,progressive_passes,recoveries,shots,successful_dribbles,successful_under_pressure_actions,switches,through_balls,turnovers,under_pressure_actions,xg_sum,player,position,position_group,aerial_dominance_index,pressing_intensity_index,speed_recovery_index,shots_p90,progressive_carries_p90,dribbles_p90,clearances_p90,progressive_passes_p90,key_passes_p90,crosses_p90,interceptions_p90,turnovers_p90,xg_p90,duel_win_rate,pass_completion,pass_progression_per_pass,aerial_dominance_index_percentile,pressing_intensity_index_percentile,speed_recovery_index_percentile,net_xg_contribution_p90,pass_start_x,pass_start_y,line_breaking_pass_rate,pressure_state_rate,pass_receipt_x,pass_receipt_y,playstyle_cluster,functional_role,raw_net_xg_contribution_p90,eb_smoothed,eb_prior_minutes,post_shot_xg_proxy,post_shot_xg_faced_p90,goals_prevented_p90,cross_claims_p90,sweeping_distance,distribution_under_pressure,position_score,objective_baseline_position_score,v2_role_score_unblended
Japan,23730,272,10,5,113.506731078905,148.95309178743963,8,2,58,116.60000000000002,7,73,7,0,1,0,6,1,5,1,0,4,2,3,202.35,1265.2,98,14,2,25,5,0,0,11,0,0,26,16,0.0,Takehiro Tomiyasu,Right Center Back,Center Back,0.5,7.838301734417157,2.5380464364235245,0.24181756026775586,3.1087278180700864,0.13457672919249022,3.724850340713359,14.521737355971668,0.6468174652667483,0.09041873992620436,1.4273651814449726,8.98348708428375,0.03244038902686996,0.1666666666666666,0.7448979591836735,12.910204081632653,51.90058479532164,26.900584795321635,21.929824561403507,0.06971032662165519,49.987755102040815,55.30816326530612,0.336734693877551,0.0714285714285714,48.09722222222222,53.77777777777778,1,Deep Playmaker,0.0475908080059303,True,300.0,0.0,0.0,0.0,0.0,0.0,0.0,36.526666666666664,35.86666666666667,38.06666666666666
Japan,25719,227,0,0,39.74970666744094,164.28998451458048,0,0,48,73.90000000000002,0,69,0,0,0,0,0,0,4,1,0,0,0,0,412.51666666666665,4093.1,113,1,1,38,14,0,0,24,4,0,44,27,0.0,Shūichi Gonda,Goalkeeper,Goalkeeper,0.0,0.2181730031109854,3.054422043553796,0.0,0.2181730031109854,0.0,0.0,8.290574118217446,0.0,0.0,0.0,9.599612136883358,0.0,0.0,0.6106194690265486,36.22212389380531,7.163742690058479,7.602339181286549,40.64327485380117,0.014617591208436025,11.93274336283186,41.690265486725664,0.6371681415929203,0.0707964601769911,11.841176470588234,40.4156862745098,7,Goalkeeper,0.014617591208436,False,300.0,4.737619867,1.0336207539816573,-0.49359026779524057,1.527211021776898,9.267774086378738,0.625,54.1328125,54.0625,54.296874999999986
Japan,29595,365,6,1,133.4484967056609,168.04616599039778,4,0,85,314.70000000000005,13,102,3,0,1,3,13,4,12,5,0,4,2,1,291.51666666666665,836.6999999999999,111,32,11,27,5,3,0,24,0,2,12,30,0.162244075,Ko Itakura,Right Center Back,Center Back,0.1666666666666666,9.851913233694951,2.1554551193328293,0.6618191396137171,4.009471842564325,0.5707440532695852,4.076264802892039,12.636997707766534,0.2450121219634573,0.07678879829015034,1.212200668731028,5.499176811230918,0.052235884327262894,0.3076923076923077,0.918918918918919,7.537837837837837,17.83625730994152,52.046783625731,7.017543859649122,0.09111212327815446,48.93423423423423,56.585585585585584,0.2162162162162162,0.0990990990990991,51.075824175824174,55.19230769230769,2,Sweeper CB,0.0933118749642673,True,300.0,0.0,0.0,0.0,0.0,0.0,0.0,29.32666666666666,28.666666666666664,30.866666666666664
Japan,37215,238,12,8,90.95112528132032,37.843053263315824,3,0,58,82.2,11,76,2,0,0,0,5,0,9,3,0,1,0,0,218.01666666666668,830.6000000000001,86,7,3,36,2,2,0,13,4,0,10,17,0.17448755,Shogo Taniguchi,Left Center Back,Center Back,0.6666666666666666,5.86384777121288,1.940068132950724,0.5819833043991646,3.1884484142868788,0.13050665019114083,4.307155951206248,15.993683782579135,0.1060366532803019,0.08768415559717274,0.8629778299904417,5.931961140484428,0.06177467055947001,0.0,0.8837209302325582,9.658139534883723,78.65497076023392,10.23391812865497,1.7543859649122806,0.11442837152192947,47.22906976744186,19.38720930232558,0.3372093023255814,0.1162790697674418,53.00476190476191,18.926984126984127,2,Sweeper CB,0.1277603218408378,True,300.0,0.0,0.0,0.0,0.0,0.0,0.0,33.15333333333333,31.73333333333333,36.46666666666666
Japan,37221,538,14,7,174.7045596311567,96.8613620301466,11,2,124,280.9,8,128,8,2,1,3,7,0,11,4,0,3,1,3,298.3666666666667,1323.6,161,56,8,37,19,3,0,84,3,0,40,96,0.190594476,Hidemasa Morita,Left Defensive Midfield,Defensive Midfield,0.5,16.681693244552044,5.064437139819385,0.8875886759534211,2.8713872329358177,0.8737798046835298,2.0152372142025583,11.585817447512497,0.7522617375084866,0.5687109985191287,1.0781510994779209,10.64787334158629,0.07603903527053468,0.0,0.7950310559006211,8.22111801242236,51.90058479532164,85.38011695906432,92.10526315789474,0.10941148267336046,61.406211180124224,32.8416149068323,0.2546583850931677,0.2360248447204969,61.75915492957746,32.024647887323944,0,Ball-Winner,0.1006261965366998,True,300.0,0.0,0.0,0.0,0.0,0.0,0.0,58.5,58.77551020408164,57.85714285714286
Mexico,5567,331,16,11,100.51034090909091,88.9998106060606,4,1,76,361.7,8,85,14,0,1,1,9,3,6,4,0,4,2,1,183.23333333333332,1120.3000000000002,109,32,17,18,8,1,1,34,1,0,28,42,0.013687578,Edson Omar Álvarez Velázquez,Center Defensive Midfield,Defensive Midfield,0.6875,16.372565043316115,4.222370911009022,0.7265713128260926,5.231721888558382,0.7094723924863104,2.495379956691048,10.807547009746626,0.5590018934962296,0.3317190545917692,1.5212727037820348,10.949849924454405,0.06120770487282665,0.3333333333333333,0.7798165137614679,10.277981651376148,81.57894736842105,83.91812865497076,64.91228070175438,0.09076268324225767,52.841284403669725,43.9605504587156,0.2660550458715596,0.1743119266055046,49.41392405063291,42.04050632911392,1,Deep Playmaker,0.0509289540840458,True,300.0,0.0,0.0,0.0,0.0,0.0,0.0,39.785714285714285,38.163265306122454,43.57142857142857
Mexico,5571,402,15,1,236.54085257846455,143.5037446621091,4,9,94,631.3,1,41,14,15,1,6,21,3,3,7,0,1,1,8,267.31666666666666,654.0,74,48,20,12,16,6,5,62,4,3,52,67,0.2404056804,Hirving Rodrigo Lozano Bahena,Right Wing,Attacking Midfield/Wing,0.0666666666666666,15.689978001162913,4.455279532353306,2.0151200904232547,5.518281328548557,2.374755782281942,0.4213319766137666,4.539984683220127,2.0009129169613935,3.314676172022164,0.54016811827142,14.747821615599399,0.1693756870734105,0.1428571428571428,0.5540540540540541,8.837837837837839,14.327485380116958,81.87134502923976,90.05847953216374,0.2236115998444138,86.26081081081081,51.648648648648646,0.2702702702702703,0.1081081081081081,83.15846153846154,48.033076923076926,3,Progressive Winger,0.1233612241511316,True,300.0,0.0,0.0,0.0,0.0,0.0,0.0,62.09183673469386,61.32653061224489,63.87755102040815
Mexico,5573,533,12,5,131.9187094485902,64.16717333586547,5,0,140,716.5,7,166,6,1,1,0,8,1,22,3,0,2,1,1,291.5,2100.4,191,15,24,59,11,1,0,15,5,0,25,17,0.1766503,Héctor Alfredo Moreno Herrera,Left Center Back,Center Back,0.4166666666666667,6.504769021613624,3.068449074112185,0.35752671411751,5.987606795278966,0.11429352478418846,3.16344643898116,17.506330956504424,0.24501902565807449,0.22894649873529802,0.9079237513083381,7.477353739289843,0.054429343072946966,0.125,0.8691099476439791,10.996858638743456,40.64327485380117,15.204678362573098,50.29239766081871,0.12298713472181855,46.86230366492147,20.179057591623035,0.2722513089005235,0.0261780104712041,42.96797385620916,21.04967320261438,2,Sweeper CB,0.1400635574614065,True,300.0,0.0,0.0,0.0,0.0,0.0,0.0,40.733333333333334,40.833333333333336,40.5
Mexico,5576,407,1,1,180.59395925200064,35.512600324304145,5,4,83,211.7,7,97,15,8,6,2,11,3,8,4,0,4,2,2,291.5,1223.6,138,56,7,21,13,1,2,31,1,0,45,34,0.06430086,Jesús Daniel Gallardo Vasconcelos,Left Back,Fullback/Wingback,1.0,15.503547410060852,3.7411741375553027,0.4005797188498063,2.8656144664460674,0.7813734408968696,2.1818983547068354,8.550676073465135,0.6890387891507355,2.210941022482911,1.1802176102740403,12.974062831274225,0.02855621484085059,0.2727272727272727,0.7028985507246377,8.866666666666665,98.9766081871345,89.76608187134502,67.39766081871345,0.019436257344905616,61.04347826086956,10.782608695652174,0.2898550724637681,0.0797101449275362,71.81860465116279,10.124418604651163,6,Wide Creator,0.0362163890222984,True,300.0,0.0,0.0,0.0,0.0,0.0,0.0,58.45384615384616,59.07692307692308,57.00000000000001
Mexico,5577,238,0,0,37.549518554901866,124.44564706688232,0,0,59,150.70000000000002,0,90,0,0,0,0,0,0,0,0,0,0,0,0,291.5,2591.2,108,0,3,51,17,0,0,10,3,0,18,12,0.0,Francisco Guillermo Ochoa Magaña,Goalkeeper,Goalkeeper,0.0,0.0383493004749078,4.550128309420942,0.0,0.8361246850143513,0.011504790142472339,0.015339720189963116,13.89582045130224,0.007669860094981558,0.003834930047490779,0.0,6.673437890602124,0.0,0.0,0.8333333333333334,23.99259259259259,7.163742690058479,3.508771929824561,88.01169590643275,0.0011142125120890967,13.55277777777778,41.06574074074074,0.4629629629629629,0.0277777777777777,15.266666666666666,41.37407407407407,7,Goalkeeper,0.054648370497427,True,300.0,1.439650007,0.4444888529331046,-0.4817547148198971,0.6174957118353345,12.435714285714287,0.3333333333333333,49.79687499999999,51.24999999999999,46.40625000000001
Mexico,26301,261,7,1,213.00581639566397,79.7881876693767,1,2,57,186.8,1,38,6,2,0,3,9,2,2,2,0,3,1,1,194.16666666666663,426.6,54,29,7,8,16,9,1,48,2,0,30,54,0.6920090567,Ernesto Alexis Vega Rojas,Left Wing,Attacking Midfield/Wing,0.1428571428571428,14.734271877962373,5.1147811130446605,2.8597866022906295,3.967513596710432,2.179909344792412,0.483700477300371,4.483525754877905,1.0222284917520696,1.4377154205552256,0.9843771527096412,12.92415176976013,0.2766960284759467,0.2222222222222222,0.7037037037037037,7.9,16.08187134502924,76.0233918128655,98.83040935672514,0.35129996510198735,75.24259259259259,30.68888888888889,0.2592592592592592,0.0925925925925925,73.74430379746836,26.38607594936709,3,Progressive Winger,0.3272488331484978,True,300.0,0.0,0.0,0.0,0.0,0.0,0.0,57.23469387755102,56.53061224489796,58.877551020408156
Mexico,26368,559,18,11,126.33496367493892,157.5819390867658,0,2,148,591.1,17,163,11,1,3,2,12,4,15,4,0,1,0,2,291.5,2150.0,192,18,18,50,6,1,2,27,10,0,31,34,0.0988946,César Jasib Montes Castro,Right Center Back,Center Back,0.6111111111111112,6.809080095155467,2.3076713902575783,0.35752671411751,5.0746735746534375,0.41860459832603125,4.685001806690374,16.136931125566132,0.39717456242899585,0.22894649873529802,0.7557682145374167,8.39028695991537,0.04259838280244822,0.3333333333333333,0.8489583333333334,11.197916666666666,71.9298245614035,16.08187134502924,13.742690058479532,0.09546330468114332,43.77708333333334,52.9125,0.28125,0.078125,41.67716049382716,52.901234567901234,2,Sweeper CB,0.0996930154373927,True,300.0,0.0,0.0,0.0,0.0,0.0,0.0,40.84666666666667,39.866666666666674,43.13333333333333
Mexico,26406,251,3,2,130.4536738036738,136.9809582309582,7,1,57,80.4,5,72,8,1,0,4,3,0,6,5,0,5,2,0,183.1,855.5,86,15,1,25,5,1,2,31,1,0,19,35,0.0069717234,Jorge Eduardo Sánchez Ramos,Right Back,Fullback/Wingback,0.6666666666666666,11.157831283483741,3.0902597854770475,0.49046347277925983,2.3908320366442735,1.3292949498871833,2.2988881738958664,11.214499891232927,0.47105453070308423,1.4029633922555202,1.6313366103852098,11.0415196950915,0.024283541263430193,0.0,0.8372093023255814,9.94767441860465,78.65497076023392,37.13450292397661,26.31578947368421,0.028367520493332105,65.15581395348836,71.13023255813954,0.3372093023255814,0.0813953488372093,70.75714285714285,67.91587301587302,5,Holding Anchor,0.0402919448716548,True,300.0,0.0,0.0,0.0,0.0,0.0,0.0,35.369230769230775,34.307692307692314,37.84615384615385
Mexico,28825,464,13,6,200.7321296991216,124.52379016174714,6,7,107,334.20000000000005,3,104,12,6,3,3,10,2,14,3,1,4,2,4,291.5,1387.1999999999998,144,40,10,33,13,10,3,63,9,0,47,70,0.2156515785,Luis Gerardo Chávez Magallón,Left Defensive Midfield,Defensive Midfield,0.4615384615384615,14.59301636703036,4.210296483341661,1.962981365006473,3.2090319649721537,0.8839234304803631,1.277854225536778,11.111693941972208,0.9131502085102756,1.1839352569409343,1.242822788770254,11.836572237521302,0.08073434200571249,0.2,0.7222222222222222,9.633333333333333,45.760233918128655,64.61988304093568,67.39766081871345,0.11519014058969133,69.05486111111111,40.113194444444446,0.2708333333333333,0.1458333333333333,67.1910569105691,38.952845528455285,3,Progressive Winger,0.1085716708919382,True,300.0,0.0,0.0,0.0,0.0,0.0,0.0,41.10204081632653,40.91836734693878,41.53061224489796
Morocco,3625,653,12,3,473.9371434378489,164.62529688602058,12,8,160,923.0,1,107,29,7,5,20,20,6,9,12,0,2,1,4,476.6666666666666,1066.9,134,93,35,32,17,7,12,125,9,0,51,140,0.31647403,Sofiane Boufal,Left Midfield,Central/Wide Midfield,0.25,18.503496503496503,3.20979020979021,1.321678321678322,6.608391608391609,3.7762237762237767,0.1888111888111888,6.0419580419580425,0.7552447552447553,1.321678321678322,0.3776223776223776,9.62937062937063,0.0597538378321678,0.3,0.7985074626865671,7.961940298507463,26.16959064327485,88.59649122807018,45.02923976608187,0.09657201965034963,70.19850746268656,25.27910447761194,0.2014925373134328,0.1343283582089552,73.01336898395722,24.494652406417117,3,Progressive Winger,0.0965720196503496,False,300.0,0.0,0.0,0.0,0.0,0.0,0.0,52.16216216216216,55.00000000000001,45.54054054054054
Morocco,3634,225,4,3,287.11421588846724,149.82729623824451,6,1,47,94.30000000000004,5,46,9,1,4,1,3,1,4,3,1,5,2,3,194.3333333333333,362.6,58,29,4,4,2,4,0,30,3,0,16,35,0.906883999,Abdelhamid Sabiri,Left Center Midfield,Central/Wide Midfield,0.75,15.776088058872494,2.8420606152660643,1.32020440314266,3.5136347327874193,1.535749467133281,1.3370721984926457,5.688709996912139,1.2115612801924756,0.9805087351520764,1.488501489032974,9.635556907200089,0.22687031646073763,0.3333333333333333,0.7931034482758621,6.251724137931035,88.01169590643275,78.0701754385965,3.216374269005848,0.3015774800916734,60.57586206896552,26.772413793103446,0.1896551724137931,0.1896551724137931,61.2578125,28.575,0,Ball-Winner,0.4436169463636364,True,300.0,0.0,0.0,0.0,0.0,0.0,0.0,46.29729729729729,45.81081081081081,47.432432432432435
Morocco,5219,565,10,8,189.8567660365284,167.93856804649704,7,1,128,440.0,30,158,17,1,2,1,12,8,11,5,1,6,3,0,485.7833333333333,2856.0,193,35,15,62,12,1,0,19,12,2,35,24,0.56495196,Romain Saïss,Left Center Back,Center Back,0.8,7.59597900298487,2.223213366727279,0.1852677805606065,2.779016708409099,0.1852677805606065,5.558033416818198,11.48660239475761,0.0,0.1852677805606065,1.1116066833636395,6.48437231962123,0.1046673957525645,0.6666666666666666,0.8186528497409327,14.797927461139896,92.2514619883041,24.561403508771928,21.6374269005848,0.14820532418430704,34.200518134715026,25.27512953367876,0.3626943005181347,0.0518134715025906,34.114285714285714,26.26214285714285,1,Deep Playmaker,0.1482053241843071,False,300.0,0.0,0.0,0.0,0.0,0.0,0.0,70.82666666666667,71.36666666666667,69.56666666666666
Morocco,5234,1051,16,4,312.2940142608415,300.1785367585678,12,1,247,1051.9,12,274,42,2,7,1,28,13,18,16,0,9,7,2,698.3833333333333,2693.6,323,123,43,83,39,1,0,89,13,2,60,96,0.020691318,Sofyan Amrabat,Center Defensive Midfield,Defensive Midfield,0.25,18.17053671574828,5.02589313414314,0.1288690547216189,5.541369353029616,0.1288690547216189,1.5464286566594276,10.696131541894376,0.2577381094432379,0.2577381094432379,1.159821492494571,7.732143283297138,0.0026664705916044,0.4642857142857143,0.848297213622291,8.339318885448916,26.16959064327485,87.13450292397661,85.67251461988305,0.05279653287831418,48.94334365325078,42.33653250773994,0.2198142414860681,0.0743034055727554,46.14940239043825,40.24860557768924,0,Ball-Winner,0.0527965328783142,False,300.0,0.0,0.0,0.0,0.0,0.0,0.0,53.051020408163254,53.57142857142857,51.83673469387755
Morocco,5237,1155,12,4,451.4142308413528,457.28527270334496,12,11,278,929.3,2,210,47,18,8,30,22,5,20,11,2,14,8,7,662.6333333333333,2765.2000000000003,300,137,30,50,24,11,12,193,24,3,116,220,1.0958165259999997,Hakim Ziyech,Right Wing,Attacking Midfield/Wing,0.3333333333333333,20.644901655012827,3.259721313949394,1.494038935560139,4.074651642436742,4.074651642436742,0.2716434428291162,6.791086070727904,0.9507520499019064,2.444790985462045,1.901504099803813,15.755319684088738,0.1488356869158408,0.2272727272727272,0.7,9.217333333333334,33.47953216374269,94.73684210526316,46.49122807017544,0.1747776357060214,67.717,63.962,0.28,0.1033333333333333,67.3644859813084,65.72367601246106,5,Holding Anchor,0.1747776357060214,False,300.0,0.0,0.0,0.0,0.0,0.0,0.0,54.54081632653061,58.673469387755105,44.89795918367347
Morocco,5245,1198,14,8,375.5692413212506,480.4930379249191,14,7,283,911.5,12,314,33,10,11,8,31,12,14,10,1,11,8,7,660.8,3025.2000000000003,380,104,26,76,36,5,3,134,10,1,87,149,0.919596872,Achraf Hakimi Mouh,Right Back,Fullback/Wingback,0.5714285714285714,16.20762711864407,4.90314769975787,0.6809927360774819,3.5411622276029058,1.089588377723971,1.6343825665859566,10.351089588377723,0.9533898305084746,1.3619854721549638,1.49818401937046,11.849273607748184,0.1252477579903147,0.3870967741935484,0.8263157894736842,7.961052631578948,65.78947368421053,78.94736842105263,82.45614035087719,0.170874271307506,56.60526315789474,70.305,0.1921052631578947,0.1184210526315789,61.150488599348535,69.34951140065147,5,Holding Anchor,0.170874271307506,False,300.0,0.0,0.0,0.0,0.0,0.0,0.0,79.99230769230769,79.0,82.30769230769232
Morocco,6301,466,41,22,478.8942395870672,269.55495911295907,9,1,57,96.8,12,48,22,0,3,9,21,1,2,3,2,0,0,1,553.8166666666667,414.6,76,113,1,4,12,11,6,54,3,0,39,67,1.045874203,Youssef En-Nesyri,Center Forward,Forward,0.5365853658536586,18.36347768515453,1.9501038249721627,1.7875951728911492,0.1625086520810135,1.462577868729122,1.9501038249721627,0.6500346083240542,0.1625086520810135,0.0,0.0,6.337837431159529,0.1699636069758343,0.0476190476190476,0.631578947368421,5.455263157894737,58.187134502923975,88.01169590643275,16.666666666666664,0.1628132262842697,58.538157894736834,37.560526315789474,0.1578947368421052,0.25,76.33076923076922,39.67272727272727,4,Target Forward,0.1628132262842697,False,300.0,0.0,0.0,0.0,0.0,0.0,0.0,49.39999999999999,53.42857142857142,40.0
Morocco,6785,445,0,0,58.05718097136908,243.34242521862416,0,0,107,225.7,0,156,0,0,0,0,0,0,4,0,0,0,0,0,603.15,6269.2,210,1,6,91,25,0,0,62,6,0,54,71,0.0,Yassine Bounou,Goalkeeper,Goalkeeper,0.0,0.1492166127828898,3.730415319572246,0.0,0.895299676697339,0.0,0.0,13.578711763242977,0.0,0.0,0.0,8.05769709027605,0.0,0.0,0.7428571428571429,29.85333333333333,7.163742690058479,7.017543859649122,59.94152046783626,0.040885351902511816,11.238571428571428,40.06285714285715,0.5333333333333333,0.1238095238095238,10.141176470588237,41.52647058823529,7,Goalkeeper,0.0408853519025118,False,300.0,3.4959986882,0.5216610825466301,-0.07520536858492916,1.9398159661775678,9.659392789373815,0.6538461538461539,71.8125,68.4375,79.6875
Morocco,7459,478,5,5,185.11959940080084,302.2207964739435,8,0,123,305.5,20,143,3,0,0,0,4,2,5,2,0,5,0,0,335.56666666666666,1451.8,160,18,10,43,11,1,0,29,5,0,17,34,0.06408756,Jawad El Yamiq,Right Center Back,Center Back,1.0,6.168669911592332,2.9502334359789413,0.2682030396344492,2.682030396344492,0.0,5.364060792688984,11.532730704281317,0.0,0.0,1.341015198172246,4.559451673785636,0.0171884783947551,0.5,0.89375,9.07375,98.9766081871345,16.95906432748538,37.719298245614034,0.06492861944968706,37.919375,37.030625,0.1875,0.09375,36.6063492063492,36.32222222222222,2,Sweeper CB,0.064928619449687,False,300.0,0.0,0.0,0.0,0.0,0.0,0.0,52.97333333333333,53.53333333333333,51.66666666666667
Morocco,12149,446,8,6,123.84143546376104,223.27270196212052,3,0,116,296.90000000000003,16,133,2,0,0,0,8,3,6,2,0,4,4,1,369.1833333333333,1967.5,154,16,11,48,6,1,0,14,9,0,22,20,0.25141555,Nayef Aguerd,Right Center Back,Center Back,0.75,4.875626382556092,1.4626879147668277,0.2437813191278046,2.6815945104058505,0.0,3.900501106044874,11.701503318134622,0.2437813191278046,0.0,0.9751252765112184,5.363189020811701,0.0612904144282425,0.375,0.8636363636363636,12.775974025974026,88.01169590643275,14.035087719298245,5.847953216374268,0.11102180353031464,32.51623376623377,56.88051948051948,0.2727272727272727,0.0519480519480519,31.46639344262295,57.28770491803279,1,Deep Playmaker,0.1110218035303146,False,300.0,0.0,0.0,0.0,0.0,0.0,0.0,49.86,50.2,49.06666666666667
Morocco,15890,407,5,2,245.61420448777665,68.05393449236226,10,1,85,202.2,16,103,16,2,6,2,18,8,4,3,0,1,0,1,376.8333333333333,1080.8,121,44,6,32,13,4,0,46,3,0,25,51,0.151342469,Noussair Mazraoui,Left Back,Fullback/Wingback,0.4,12.18045112781955,3.104820875718709,0.9553295002211412,1.4329942503317117,0.4776647501105706,3.8213180008845646,7.642636001769129,0.2388323750552853,0.4776647501105706,0.2388323750552853,5.970809376382132,0.0361454813180008,0.4444444444444444,0.8512396694214877,8.932231404958678,39.03508771929825,52.92397660818714,41.52046783625731,0.06313353969924804,50.60909090909091,10.88099173553719,0.2479338842975206,0.0991735537190082,55.40434782608696,11.93695652173913,0,Ball-Winner,0.0631335396992481,False,300.0,0.0,0.0,0.0,0.0,0.0,0.0,45.88461538461539,46.69230769230769,44.0
Morocco,23774,472,14,0,415.7183592187139,254.7115624855079,7,2,94,228.8,4,70,39,1,5,10,27,9,5,16,0,11,4,3,423.7,589.5,88,104,8,10,14,2,5,85,1,0,37,94,0.1146377359999999,Selim Amallah,Left Center Midfield,Central/Wide Midfield,0.0,26.339391078593344,2.973802218550861,0.4248288883644088,1.6993155534576352,2.124144441822044,0.8496577767288176,2.124144441822044,0.6372433325466131,0.2124144441822044,2.3365588860042483,7.859334434741562,0.0243507109747462,0.3333333333333333,0.7954545454545454,6.698863636363637,7.163742690058479,99.70760233918128,38.88888888888889,0.03645833429313185,61.08068181818182,39.59886363636363,0.1704545454545454,0.2159090909090909,65.03818181818181,37.86636363636364,0,Ball-Winner,0.0364583342931319,False,300.0,0.0,0.0,0.0,0.0,0.0,0.0,38.9054054054054,41.21621621621622,33.513513513513516
Morocco,31295,434,10,2,286.55704565296014,63.81640199269847,7,4,98,438.19999999999993,11,97,20,7,5,2,12,3,8,9,0,1,0,4,350.18333333333334,1644.6,138,42,14,34,20,2,2,35,0,0,46,39,0.331586645,Yahia Attiyat allah,Left Back,Fullback/Wingback,0.2,11.308362286421398,5.14016467564609,0.5140164675646091,3.598115272952263,0.5140164675646091,2.8270905716053494,8.738279948598354,1.028032935129218,1.7990576364761317,0.2570082337823045,11.822378753986008,0.08522049797725,0.25,0.7028985507246377,11.917391304347824,20.76023391812865,46.49122807017544,86.25730994152046,0.12325771657703105,52.086231884057966,9.37608695652174,0.3550724637681159,0.0797101449275362,59.68484848484849,9.872727272727271,6,Wide Creator,0.1232577165770311,False,300.0,0.0,0.0,0.0,0.0,0.0,0.0,58.730769230769226,58.38461538461539,59.53846153846154
Morocco,46258,984,7,2,405.6533908357843,337.9975470754289,8,7,251,954.1,2,221,41,1,4,12,14,5,20,3,0,11,10,6,589.25,1708.5,267,91,31,43,31,6,10,173,6,2,71,188,0.244700479,Azzedine Ounahi,Right Center Midfield,Central/Wide Midfield,0.2857142857142857,16.03733559609673,4.734832414085703,0.9164191769198132,4.734832414085703,1.832838353839627,0.3054730589732711,6.567670767925329,0.9164191769198132,0.1527365294866355,1.680101824352991,10.844293593551123,0.0373747019261773,0.3571428571428571,0.8277153558052435,6.398876404494382,29.093567251461987,78.65497076023392,79.53216374269006,0.07326778635553667,58.68651685393258,48.05205992509363,0.2059925093632958,0.1647940074906367,60.688541666666666,48.384375000000006,0,Ball-Winner,0.0732677863555367,False,300.0,0.0,0.0,0.0,0.0,0.0,0.0,54.95945945945946,57.02702702702703,50.13513513513514
Morocco,139016,327,10,6,90.79574802029096,138.72135448929367,7,0,79,171.5,15,96,4,0,1,0,5,1,5,3,1,3,2,0,200.45,1246.3000000000002,107,17,5,44,8,1,0,1,5,1,12,4,0.4178385,Achraf Dari,Right Center Back,Center Back,0.6,8.227736789458405,3.0871967775748974,0.42257378639326043,3.6600447984963695,0.13508766092486257,5.177697209825869,17.99379510594938,0.10975872450145081,0.09076202218389202,1.2529461462661244,6.499859599939938,0.10770685268787716,0.2,0.897196261682243,11.647663551401871,69.88304093567251,31.87134502923977,55.26315789473685,0.19058315511475288,39.19345794392523,47.07757009345794,0.2710280373831775,0.02803738317757,35.11529411764706,45.080000000000005,1,Deep Playmaker,0.2652804440009977,True,300.0,0.0,0.0,0.0,0.0,0.0,0.0,59.27333333333333,60.23333333333334,57.03333333333334
Netherlands,2988,539,10,2,398.240627041514,140.52517263375475,4,4,111,334.1,1,96,17,2,1,13,8,0,5,4,1,1,0,3,315.58333333333337,578.8,127,45,8,9,7,10,3,112,2,3,50,134,1.181855992,Memphis Depay,Left Center Forward,Forward,0.2,13.11856350673356,1.99630314232902,2.8518616318986,2.28148930551888,3.70742012146818,0.28518616318986,2.5666754687087403,0.85555848956958,0.57037232637972,0.28518616318986,14.259308159493,0.3370489758014259,0.0,0.7559055118110236,4.55748031496063,20.76023391812865,59.64912280701754,17.251461988304094,0.33904527894375497,73.69291338582677,26.61259842519685,0.1496062992125984,0.2125984251968504,78.94644549763034,27.91943127962085,4,Target Forward,0.3390452789437549,False,300.0,0.0,0.0,0.0,0.0,0.0,0.0,54.12857142857142,54.85714285714285,52.42857142857142
Netherlands,3306,1048,22,11,215.59939405545396,103.53204767107084,14,1,276,1236.0,17,319,14,1,1,0,17,4,30,5,0,10,4,0,506.26666666666665,3181.1,352,49,46,99,12,0,0,42,6,0,34,51,0.0,Nathan Aké,Left Center Back,Center Back,0.5,10.488543587042402,2.1332631024493023,0.0,8.177508559388992,0.0,3.022122728469845,17.59942059520674,0.0,0.1777719252041085,1.7777192520410852,6.04424545693969,0.0,0.2352941176470588,0.90625,9.037215909090907,51.90058479532164,42.10526315789473,19.883040935672515,0.08639715564919674,48.24517045454545,19.435511363636365,0.2301136363636363,0.0767045454545454,45.91495016611296,20.14750830564784,2,Sweeper CB,0.0863971556491967,False,300.0,0.0,0.0,0.0,0.0,0.0,0.0,42.16,42.6,41.13333333333333
