team,player_id,actions,aerial_events,aerial_wins,average_x,average_y,blocks,box_passes,carries,carry_progression_sum,clearances,completed_passes,counterpressures,crosses,dribbled_past,dribbles,duels,duels_won,final_third_passes,fouls,goals,interceptions,interceptions_won,key_passes,minutes,pass_progression_sum,passes,pressures,progressive_carries,progressive_passes,recoveries,shots,successful_dribbles,successful_under_pressure_actions,switches,through_balls,turnovers,under_pressure_actions,xg_sum,player,position,position_group,aerial_dominance_index,pressing_intensity_index,speed_recovery_index,shots_p90,progressive_carries_p90,dribbles_p90,clearances_p90,progressive_passes_p90,key_passes_p90,crosses_p90,interceptions_p90,turnovers_p90,xg_p90,duel_win_rate,pass_completion,aerial_dominance_index_percentile,pressing_intensity_index_percentile,speed_recovery_index_percentile,vaep_total,vaep_offense,vaep_defense,total_touches,xt_total,xa_sum,events_with_360_context,vaep_off_p90,vaep_def_p90,vaep_total_p90,vaep_per_touch,xt_p90,xa_p90,raw_final_player_rating,rating_minutes_reliability,final_player_rating,team_rank,player_evaluation_score,pass_start_x,pass_start_y,line_breaking_pass_rate,pressure_state_rate,distribution_under_pressure,pass_receipt_x,pass_receipt_y,playstyle_cluster,functional_role,spatial_point_count,final_third_share,average_spatial_x,average_spatial_y,Functional role
France,5487,1047,14,9,482.13238417556516,329.3128408633471,10,24,225,758.6,8,255,42,10,3,8,18,6,25,3,0,11,9,20,586.0500000000001,2107.5,323,125,26,62,25,6,3,106,21,2,87,116,0.49632007100000003,Antoine Griezmann,Center Attacking Midfield,Attacking Midfield/Wing,0.6428571428571429,20.885589966726386,3.8392628615305857,0.9214230867673405,3.9928333759918093,1.2285641156897875,1.2285641156897875,9.521371896595852,3.0714102892244686,1.5357051446122343,1.6892756590734577,13.360634758126437,0.07622012864090094,0.3333333333333333,0.7894736842105263,76.54411764705881,85.73529411764706,62.64705882352941,2.2350149263074854,2.305871510550787,-0.07085658424330177,869,0.7591287258945119,2.5415160980000002,1089,0.35411387415676276,-0.01088148209520887,0.3432323920615539,0.002571938925555219,0.11657978897791325,0.39030193468134117,0.19570373550402617,0.6614186558320637,0.19953159862899833,4,0.19953159862899833,75.16625386996904,45.48885448916408,0.22910216718266255,0.0804953560371517,0.8461538461538461,70.76666666666667,48.32743055555555,2,Ball-Winner,1474,0.35278154681139756,68.99094232840065,45.539226248204606,Ball-Winner
France,3026,949,24,16,389.39052187941115,163.76038166748853,17,3,220,635.6,7,246,38,6,6,3,19,9,26,9,1,10,6,2,529.25,1758.3,285,84,16,53,21,9,1,91,2,0,53,104,0.728120058,Adrien Rabiot,Left Defensive Midfield,Defensive Midfield,0.6666666666666666,15.984884270193671,3.5710911667453944,1.5304676428908832,2.720831365139348,0.5101558809636277,1.1903637222484649,9.01275389702409,0.3401039206424185,1.0203117619272555,1.7005196032120926,9.01275389702409,0.12381824321209259,0.47368421052631576,0.8631578947368421,79.11764705882352,70.44117647058825,56.91176470588235,1.4492888938475517,1.5731810595025308,-0.12389216565497918,802,0.07393588295081478,0.796464893,988,0.2675225231086023,-0.021068105638069205,0.24645441747053312,0.001807093383849815,0.012572941833865528,0.13544041638167217,0.1262839251171946,0.6382273138378053,0.09145405647734989,5,0.09145405647734989,65.9298245614035,28.031228070175437,0.1824561403508772,0.12982456140350876,0.7027027027027027,69.31254612546125,29.77380073800738,2,Ball-Winner,1360,0.2963235294117647,65.64698827582353,29.506596276550184,Ball-Winner
France,6704,996,15,9,353.64805803376544,57.67814019466334,11,11,255,872.6,8,290,18,12,6,6,25,10,28,6,1,7,3,12,548.5,2264.7,332,69,28,73,24,5,5,83,3,0,54,91,0.25930968399999993,Theo Bernard François Hernández,Left Back,Fullback/Wingback,0.6,12.634457611668186,3.9380127620783956,0.8204193254329991,4.594348222424795,0.9845031905195989,1.3126709206927984,11.978122151321786,1.9690063810391978,1.9690063810391978,1.1485870556061988,8.86052871467639,0.04254853520510482,0.4,0.8734939759036144,73.01470588235294,49.411764705882355,64.55882352941177,0.9706212819874054,1.030280073369795,-0.05965879138238961,864,0.2838813635576839,0.976593346,1040,0.16905233656022162,-0.00978904507641762,0.15926329148380397,0.0011234042615594969,0.046580351358599,0.1602432108295351,0.08928473729208963,0.6464348850913376,0.08496749988190087,6,0.08496749988190087,63.31174698795181,8.142168674698794,0.21686746987951808,0.08132530120481928,0.7407407407407407,66.45590551181103,9.030314960629921,4,Wide Creator,1383,0.2783803326102675,62.29487055093711,12.518532171174272,Wide Creator
France,4445,863,19,12,343.4179055892229,413.2401735349252,13,1,207,532.4,13,258,17,3,6,4,16,7,22,5,0,3,3,2,514.4166666666666,2483.7,308,52,15,71,15,4,3,69,0,0,57,85,0.169605826,Jules Koundé,Right Back,Fullback/Wingback,0.631578947368421,9.622549813704845,2.6243317673740485,0.6998218046330796,2.6243317673740485,0.6998218046330796,2.274420865057509,12.421837032237162,0.3499109023165398,0.5248663534748097,0.5248663534748097,9.972460716021384,0.029673463806901022,0.4375,0.8376623376623377,76.17647058823529,31.91176470588235,37.794117647058826,0.13685058115515858,0.5478763674254878,-0.41102578627032926,758,0.1056337203012517,0.19032527,889,0.09585395704188027,-0.07191120187460807,0.0239427551672722,0.0001805416637930852,0.018481195192831985,0.03329844347966953,0.015721779121340422,0.6316381868412975,0.03832165000071781,7,0.03832165000071781,54.05844155844156,70.07045454545455,0.2564935064935065,0.1038961038961039,0.53125,57.27324561403508,68.125,6,Box-to-Box Runner,1197,0.18379281537176273,55.2427847344235,65.84545112551565,Box-to-Box Runner
France,11135,706,10,9,234.65216049382715,208.84154461279462,6,2,195,628.7,15,209,14,0,1,0,14,7,20,2,0,9,4,2,330.8166666666667,2163.4,228,16,20,63,13,2,0,26,9,1,23,28,0.17601235,Ibrahima Konaté,Left Center Back,Center Back,0.9,6.8013501939644305,3.5367021008615036,0.5441080155171544,5.441080155171544,0.0,4.080810116378658,17.139402488790363,0.5441080155171544,0.0,2.448486069827195,6.257242178447276,0.04788486523250541,0.5,0.9166666666666666,91.17647058823529,18.235294117647058,56.3235294117647,0.08581580909230979,0.21568758926878218,-0.12987178017647238,635,0.10648536377971951,0.37553902,717,0.058678673084358084,-0.035332138291750255,0.02334653479260783,0.00013514300644458234,0.02896976998390273,0.10216689546072849,0.017507764295017835,0.5244260086131735,0.005225978390281417,8,0.005225978390281417,47.52105263157895,38.29692982456141,0.25,0.04824561403508772,0.8181818181818182,46.92038834951457,38.443203883495144,0,Deep Playmaker,1035,0.035748792270531404,48.25214527972574,38.57774058571921,Deep Playmaker
France,5485,808,13,7,264.69880045405745,317.66176756712434,7,1,218,968.9000000000001,19,251,11,0,1,1,7,1,17,1,0,6,2,0,544.6,2474.1,280,16,43,68,10,3,1,36,6,0,30,41,0.26440085,Raphaël Varane,Right Center Back,Center Back,0.5384615384615384,3.6356959236136612,1.6525890561880279,0.49577671685640834,7.10613294160852,0.16525890561880277,3.139919206757253,11.23760558207859,0.0,0.0,0.9915534337128167,4.957767168564083,0.04369459511568124,0.14285714285714285,0.8964285714285715,66.61764705882352,9.264705882352942,18.676470588235293,0.06127619065955514,0.19672194147278788,-0.13544575081323273,744,0.072600182988864,0.0,815,0.0325100527589991,-0.02238361655011191,0.010126436208887188,8.236047131660637e-05,0.011997826788464488,0.0,0.007487491603531474,0.6448022732654511,0.0018736229820614635,9,0.0018736229820614635,45.29071428571429,55.129999999999995,0.20714285714285716,0.05714285714285714,0.6875,44.977593360995854,51.98921161825726,0,Deep Playmaker,1194,0.048576214405360134,46.14038116074018,52.71858033142528,Deep Playmaker
France,10481,1420,12,9,403.9217715878582,290.90474294581725,7,5,390,912.1999999999999,8,431,31,1,4,3,12,4,43,8,1,15,9,6,662.2166666666667,3206.3,470,64,22,100,36,7,2,127,11,2,49,138,1.182897098,Aurélien Djani Tchouaméni,Right Defensive Midfield,Defensive Midfield,0.75,10.736667253919915,4.892658495457177,0.9513502630055621,2.9899579694460523,0.407721541288098,1.087257443434928,13.5907180429366,0.815443082576196,0.135907180429366,2.0386077064404904,6.659451841038934,0.16076420932725946,0.3333333333333333,0.9170212765957447,85.44117647058823,39.55882352941176,79.8529411764706,-0.3215270811197115,-0.17520717837760458,-0.14631990274210693,1287,0.2758886726015188,0.73609904,1463,-0.02381191360428522,-0.019885925422378815,-0.043697839026664034,-0.0002498267918568077,0.0374952516056729,0.10004114504316312,-0.014424817229754479,0.688219908890929,-0.0005714361813140816,10,-0.0005714361813140816,58.50872340425531,41.572978723404255,0.2127659574468085,0.10851063829787234,0.8235294117647058,58.93783783783784,40.9034398034398,2,Ball-Winner,2149,0.15030246626337831,59.39752783102597,41.330444245473075,Ball-Winner
France,8519,1060,18,6,216.60499331385225,131.41289316816676,15,0,283,875.1,13,305,20,0,0,1,25,8,26,4,0,13,8,1,518.2333333333333,3816.2,345,54,31,102,16,0,0,57,16,1,40,65,0.0,Dayotchanculle Upamecano,Left Center Back,Center Back,0.3333333333333333,11.983019232006175,2.778671126262301,0.0,5.383675307133209,0.17366694539139382,2.25767029008812,17.71402842992217,0.17366694539139382,0.0,2.25767029008812,6.946677815655753,0.0,0.32,0.8840579710144928,45.220588235294116,45.73529411764706,41.029411764705884,-0.3699297767598182,0.010300936497515067,-0.38023071325733326,923,0.11364113550062044,0.027555656,1070,0.001788932176194165,-0.06603350651539203,-0.06424457433919786,-0.0004007906573779179,0.019735708873202237,0.004785506605776034,-0.028295382592171858,0.6333564182995886,-0.02097059077930174,11,-0.02097059077930174,47.31072463768116,25.204637681159422,0.2898550724637681,0.06956521739130435,0.7083333333333334,46.672108843537416,25.93673469387755,0,Deep Playmaker,1527,0.03929273084479371,47.62172076178953,27.941114985798052,Deep Playmaker
France,3099,345,0,0,56.576874918027414,235.74603195291496,0,1,73,181.2,0,111,0,0,0,0,0,0,5,0,0,0,0,0,614.2,7450.9,182,0,3,81,16,0,0,20,4,0,71,29,0.0,Hugo Lloris,Goalkeeper,Goalkeeper,0.0,0.0,2.344513187886682,0.0,0.4395962227287528,0.0,0.0,11.869098013676327,0.0,0.0,0.0,10.40377727124715,0.0,0.0,0.6098901098901099,15.0,2.941176470588235,31.029411764705884,-0.4404633809463121,-0.08559145157050807,-0.35487192937580403,329,0.04143264571881592,0.0,441,-0.012541892936088775,-0.05200011990202273,-0.0645420128381115,-0.001338794470961435,0.006071211518550037,0.0,-0.03145840245663418,0.6718442353970685,-0.03811522431579237,12,-0.03811522431579237,11.229670329670329,39.01758241758242,0.7252747252747253,0.06043956043956044,0.18181818181818182,11.604054054054055,39.4081081081081,7,Goalkeeper,469,0.01279317697228145,18.21261845119961,39.30841742480261,Goalkeeper
Ghana,30519,446,17,9,126.75754515530387,65.22971572206491,8,0,102,416.79999999999995,22,106,15,0,1,0,13,4,12,6,1,3,3,0,301.20000000000005,2274.9,149,20,14,44,7,2,0,30,1,2,44,39,0.42841392,Mohamed Salisu,Left Center Back,Center Back,0.5294117647058824,6.872509960159362,2.0916334661354576,0.597609561752988,4.183266932270915,0.0,6.573705179282867,13.147410358565734,0.0,0.0,0.8964143426294819,13.147410358565734,0.12801212749003982,0.3076923076923077,0.7114093959731543,65.58823529411765,18.38235294117647,25.735294117647058,0.04396619402541546,0.19652207264880417,-0.1525558786233887,373,0.06255150404818885,0.0,456,0.05872173485522036,-0.045584425883482674,0.013137308971737685,0.00011787183384829882,0.018690688460614197,0.0,0.010342153728146172,0.500998003992016,0.0010309892652752796,1,0.0010309892652752796,45.16711409395973,19.251006711409396,0.3825503355704698,0.10738255033557047,0.4375,45.688235294117646,21.74957983193277,5,Sweeper CB,625,0.064,44.96368999592867,22.088386262718657,Sweeper CB
Ghana,6383,568,13,9,163.4020186499097,134.19752770673486,6,2,135,408.8,6,153,18,0,1,5,16,6,21,3,0,3,2,2,301.20000000000005,1700.7,181,40,10,49,12,2,4,57,3,0,38,63,0.23574545500000002,Thomas Teye Partey,Right Defensive Midfield,Defensive Midfield,0.6923076923076923,12.848605577689241,3.5856573705179278,0.597609561752988,2.98804780876494,1.49402390438247,1.7928286852589639,14.641434262948206,0.597609561752988,0.0,0.8964143426294819,11.354581673306772,0.07044186902390438,0.375,0.8453038674033149,81.69117647058823,50.882352941176464,57.132352941176464,-0.26104222012509126,0.06373714225628646,-0.3247793623813777,493,0.14809774503777345,0.054451561,586,0.0190449628255836,-0.097045626209575,-0.0780006633839914,-0.0005294974039048504,0.04425231425431477,0.016270386752988045,-0.030308718062304202,0.500998003992016,-0.00021037410977857267,2,-0.00021037410977857267,56.12265193370166,46.02265193370166,0.2983425414364641,0.11049723756906077,0.75,55.970000000000006,46.083125,2,Ball-Winner,840,0.15119047619047618,56.28838334349245,44.467716512619305,Ball-Winner
Ghana,8108,132,0,0,24.068224043715844,122.1682786885246,0,1,24,81.5,0,51,0,0,0,0,0,0,2,0,0,0,0,0,301.20000000000005,2551.2,76,0,2,24,8,0,0,11,0,0,25,13,0.0,Lawrence Ati-Zigi,Goalkeeper,Goalkeeper,0.0,0.0,2.390438247011952,0.0,0.597609561752988,0.0,0.0,7.1713147410358555,0.0,0.0,0.0,7.470119521912349,0.0,0.0,0.6710526315789473,15.0,2.941176470588235,31.91176470588235,-0.39795506498921895,-0.008223860124417115,-0.38973120486480184,124,0.02192208683661525,0.0,185,-0.0024573287224353927,-0.1164535472703591,-0.11891087599279448,-0.0032093150402356368,0.006550424353570293,0.0,-0.05910814763775388,0.500998003992016,-0.05543340211098492,3,-0.05543340211098492,10.272368421052631,41.26447368421052,0.5263157894736842,0.039473684210526314,0.3333333333333333,11.241666666666667,39.237500000000004,7,Goalkeeper,187,0.0106951871657754,14.199465225214627,40.13796786955971,Goalkeeper
Ghana,3709,437,11,6,119.46237074938706,172.7013833051609,7,0,113,297.20000000000005,12,129,11,0,1,1,12,4,9,4,0,2,1,3,301.20000000000005,1439.0,140,23,12,48,12,0,1,25,6,0,12,31,0.0,Daniel Amartey,Right Center Back,Center Back,0.5454545454545454,7.470119521912349,3.5856573705179278,0.0,3.5856573705179278,0.298804780876494,3.5856573705179278,14.342629482071711,0.8964143426294819,0.0,0.597609561752988,3.5856573705179278,0.0,0.3333333333333333,0.9214285714285714,67.20588235294119,21.176470588235293,57.132352941176464,-0.7979061661098967,-0.016014534165151417,-0.7818916319447453,370,0.039565190564578676,0.08447147199999999,447,-0.004785219372057196,-0.2336329577524139,-0.2384181771244711,-0.0021565031516483694,0.011822268096985658,0.025240479681274894,-0.11749158588833293,0.500998003992016,-0.06301345912541585,4,-0.06301345912541585,41.54357142857143,57.77285714285714,0.2642857142857143,0.07142857142857142,0.4,40.98956521739131,58.81217391304347,5,Sweeper CB,635,0.05196850393700787,42.717731521755546,54.79946861982186,Sweeper CB
Iran,5226,391,18,7,216.75824008792546,110.06318285453716,10,2,71,461.0,3,61,13,0,3,5,13,2,8,5,2,2,1,7,305.1,448.59999999999997,82,64,17,11,12,6,1,79,1,1,34,90,1.37814372,Mehdi Taremi,Center Forward,Forward,0.3888888888888889,19.469026548672566,3.5398230088495573,1.7699115044247786,5.014749262536872,1.4749262536873156,0.8849557522123893,3.244837758112094,2.0648967551622417,0.0,0.5899705014749262,10.029498525073745,0.40653207079646014,0.15384615384615385,0.7439024390243902,49.55882352941177,82.94117647058825,56.470588235294116,1.3954820098006167,1.2254027359886095,0.17007927381200716,298,0.17847141981698494,0.4522280457,417,0.3614757333299733,0.050170877230680574,0.4116466105606538,0.00468282553624368,0.05264643652418434,0.13340060345132743,0.21775744024603688,0.504214179474467,0.22467484158005235,1,0.22467484158005235,71.40243902439025,35.89756097560976,0.18292682926829268,0.2804878048780488,0.6956521739130435,73.199173553719,34.43388429752066,1,Target Forward,520,0.4076923076923077,69.79644180381197,37.55308158329009,Target Forward
Iran,5220,360,16,12,121.56974552629788,103.44141865686873,5,1,75,214.7,9,93,15,2,1,0,6,1,4,6,0,8,4,2,305.1,1654.5,128,28,5,41,8,2,0,10,7,0,35,21,0.26883789,Morteza Pouraliganji,Right Center Back,Center Back,0.75,10.619469026548671,2.359882005899705,0.5899705014749262,1.4749262536873156,0.0,2.654867256637168,12.094395280235988,0.5899705014749262,0.5899705014749262,2.359882005899705,10.324483775811208,0.07930321238938054,0.16666666666666666,0.7265625,85.44117647058823,38.38235294117647,31.176470588235293,0.18385381088592112,0.37107994296820834,-0.18722613208228722,296,0.02904256176664207,0.316733445,368,0.10946311002012045,-0.05522894751689888,0.054234162503221564,0.0006211277394794632,0.00856712736479117,0.09343169469026548,0.029016845046412852,0.504214179474467,0.01050704588832661,2,0.01050704588832661,40.89375,31.21484375,0.3515625,0.1171875,0.26666666666666666,42.45934065934066,29.045054945054943,5,Sweeper CB,499,0.05410821643286573,40.82782516618173,31.937834353111235,Sweeper CB
Iran,5228,327,12,5,93.20046228413163,125.21330441511893,4,0,72,179.7,8,87,5,0,4,1,14,4,6,5,0,4,2,0,305.1,1211.7,108,31,6,28,18,0,0,27,2,0,24,31,0.0,Seyed Majid Hosseini,Left Center Back,Center Back,0.4166666666666667,10.324483775811208,5.309734513274336,0.0,1.7699115044247786,0.2949852507374631,2.359882005899705,8.259587020648967,0.0,0.0,1.1799410029498525,7.0796460176991145,0.0,0.2857142857142857,0.8055555555555556,51.617647058823536,36.76470588235294,85.1470588235294,-0.28640374331735075,-0.007299087010324001,-0.27910465630702674,249,0.03278242914971441,0.0,342,-0.0021531230118949853,-0.08233175702272175,-0.08448488003461674,-0.0011502158366158664,0.009670333082511626,0.0,-0.0406534381517908,0.504214179474467,-0.02462169878820939,3,-0.02462169878820939,34.78425925925926,47.99444444444444,0.28703703703703703,0.10185185185185185,0.7272727272727273,35.19846153846154,45.778461538461535,5,Sweeper CB,465,0.03870967741935484,36.75234568374508,44.14494605504559,Sweeper CB
Japan,9411,445,5,3,263.59037716813884,119.62318188949959,6,2,96,297.79999999999995,2,83,13,0,3,7,9,5,6,2,0,1,0,1,337.2166666666667,607.8,104,74,9,22,6,6,5,54,6,0,32,63,0.42129175,Daichi Kamada,Center Attacking Midfield,Attacking Midfield/Wing,0.6,20.550585676864525,1.601344338456976,1.601344338456976,2.402016507685464,1.8682350615331387,0.5337814461523254,5.871595907675579,0.2668907230761627,0.0,0.2668907230761627,8.540503138437206,0.11243885978352196,0.5555555555555556,0.7980769230769231,73.01470588235294,85.29411764705883,17.794117647058822,0.6515687786159106,0.6210339250828838,0.030534853533026762,357,0.08530836555118364,0.034016185,466,0.1657481933201983,0.008149469138454234,0.17389766245865254,0.00182512262917622,0.022768011366401008,0.009078604210942517,0.09204997029135935,0.5292025213820521,0.14617254662962467,1,0.14617254662962467,69.59903846153847,32.98461538461539,0.14423076923076922,0.15384615384615385,0.5625,69.27894736842106,31.16766917293233,1,Target Forward,623,0.3611556982343499,67.49597761047188,33.24647955156765,Target Forward
Japan,23527,375,11,4,269.8152652627557,253.29139681074537,9,5,78,509.9000000000001,6,63,10,7,4,6,12,3,3,1,0,5,3,4,346.33333333333337,764.5,98,46,19,7,14,2,3,53,1,0,50,65,0.11059656,Junya Ito,Right Wing Back,Fullback/Wingback,0.36363636363636365,13.25312800769971,3.6381135707410968,0.519730510105871,4.937439846005774,1.559191530317613,1.559191530317613,1.8190567853705484,1.039461020211742,1.8190567853705484,1.2993262752646775,12.993262752646775,0.02874020327237728,0.25,0.6428571428571429,47.94117647058824,53.67647058823529,58.6764705882353,0.46701690820918884,0.6488746076502139,-0.18185769944102503,297,0.20949844831307113,0.220472742,402,0.16861996541439628,-0.04725849744858206,0.12136146796581422,0.0015724475023878412,0.05444136770407045,0.05729320533205004,0.07204074177443756,0.5358432181536875,0.07437703271732121,2,0.07437703271732121,69.92857142857143,65.23877551020408,0.20408163265306123,0.1836734693877551,0.5555555555555556,73.0030612244898,65.00102040816327,6,Attacking Wingback,492,0.35772357723577236,63.67421899679476,60.04799565395013,Attacking Wingback
Japan,23721,635,17,9,228.28013522506834,205.01953707243626,10,3,150,340.0,11,153,28,0,4,3,13,2,15,7,0,4,4,4,326.01666666666665,1522.3,187,70,10,37,23,6,1,81,0,1,41,92,0.1814009069999999,Wataru Endo,Right Defensive Midfield,Defensive Midfield,0.5294117647058824,20.428403455856042,6.349368641684986,1.6563570369613005,2.7605950616021677,0.8281785184806503,3.0366545677623846,10.214201727928021,1.1042380246408672,0.0,1.1042380246408672,11.318439752568887,0.05007744480343538,0.15384615384615385,0.8181818181818182,65.58823529411765,84.70588235294117,92.5,-0.04891281377058476,0.09824760800984222,-0.147160421780427,509,0.13833178135592197,0.328127423,667,0.027122186148619602,-0.04062503336303388,-0.01350284721441428,-9.609590131745533e-05,0.0381878032473789,0.09058269435100455,0.0008573082718734033,0.5207795319613429,0.014827090467243806,3,0.014827090467243806,60.42245989304813,46.252941176470586,0.24064171122994651,0.17647058823529413,0.7272727272727273,62.042948717948725,46.08141025641026,2,Ball-Winner,934,0.22483940042826553,60.673748533427705,46.060075929760224,Ball-Winner
Japan,3300,668,20,12,149.04980088498766,157.11693380141023,10,0,163,358.20000000000005,26,201,11,0,0,3,12,2,12,4,0,9,7,0,412.51666666666665,2443.6000000000004,227,22,6,65,9,1,2,49,2,0,28,56,0.7835,Maya Yoshida,Center Back,Center Back,0.6,6.763363096440548,1.9635570279988688,0.21817300311098542,1.3090380186659125,0.6545190093329563,5.672498080885621,14.181245202214052,0.0,0.0,1.9635570279988688,6.108844087107592,0.17093854793745708,0.16666666666666666,0.8854625550660793,73.01470588235294,18.088235294117645,24.264705882352942,-0.5920381796604488,-0.4437196958460845,-0.1483184838143643,582,0.029044203750203414,0.0,679,-0.0968076585822333,-0.03235908903064794,-0.12916674761288124,-0.0010172477313753416,0.006336661155149225,0.0,-0.06362121589482338,0.5789572173750321,-0.04033595172068071,4,-0.04033595172068071,42.91277533039648,36.4784140969163,0.24669603524229075,0.1013215859030837,0.7391304347826086,42.97688172043011,34.66559139784946,5,Sweeper CB,1005,0.029850746268656716,45.29401001656428,36.001567258823364,Sweeper CB
Japan,25719,227,0,0,39.74970666744094,164.28998451458048,0,0,48,73.90000000000002,0,69,0,0,0,0,0,0,4,1,0,0,0,0,412.51666666666665,4093.1000000000004,113,1,1,38,14,0,0,24,4,0,44,27,0.0,Shūichi Gonda,Goalkeeper,Goalkeeper,0.0,0.21817300311098542,3.054422043553796,0.0,0.21817300311098542,0.0,0.0,8.290574118217446,0.0,0.0,0.0,9.599612136883358,0.0,0.0,0.6106194690265486,15.0,6.176470588235294,45.88235294117647,-0.7433965251984773,0.03131838912668172,-0.774714914325159,212,0.02983561733289489,0.0,301,0.006832827008366583,-0.16902187941318972,-0.16218905240482315,-0.0035065873830116855,0.006509326233187847,0.0,-0.08084463717067751,0.5789572173750321,-0.06859200606884983,5,-0.06859200606884983,11.932743362831859,41.690265486725664,0.6371681415929203,0.07079646017699115,0.625,11.841176470588234,40.4156862745098,7,Goalkeeper,316,0.015822784810126583,16.200632884909837,41.24303800848466,Goalkeeper
Morocco,6301,466,41,22,478.89423958706715,269.55495911295907,9,1,57,96.80000000000001,12,48,22,0,3,9,21,1,2,3,2,0,0,1,553.8166666666667,414.6,76,113,1,4,12,11,6,54,3,0,39,67,1.045874203,Youssef En-Nesyri,Center Forward,Forward,0.5365853658536586,18.363477685154532,1.9501038249721627,1.7875951728911492,0.16250865208101356,1.462577868729122,1.9501038249721627,0.6500346083240542,0.16250865208101356,0.0,0.0,6.337837431159529,0.16996360697583435,0.047619047619047616,0.631578947368421,66.32352941176471,79.70588235294119,23.97058823529412,1.4044772789929993,1.3674749826896004,0.03700229630339891,307,-0.0009174629265852555,0.032880384,493,0.2222265161913943,0.006013193296167627,0.22823970948756195,0.004574844556980454,-0.00014909566353367177,0.005343346883746125,0.11546248897816838,0.6486365144742237,0.15630756297247625,1,0.15630756297247625,58.538157894736834,37.560526315789474,0.15789473684210525,0.25,0.47368421052631576,76.33076923076922,39.67272727272727,1,Target Forward,548,0.26094890510948904,61.99361422288001,39.28176553299678,Target Forward
Morocco,3625,653,12,3,473.93714343784893,164.62529688602058,12,8,160,923.0,1,107,29,7,5,20,20,6,9,12,0,2,1,4,476.66666666666663,1066.9,134,93,35,32,17,7,12,125,9,0,51,140,0.31647403,Sofiane Boufal,Left Midfield,Central/Wide Midfield,0.25,18.503496503496503,3.20979020979021,1.3216783216783219,6.608391608391609,3.7762237762237767,0.18881118881118883,6.0419580419580425,0.7552447552447553,1.3216783216783219,0.37762237762237766,9.62937062937063,0.05975383783216784,0.3,0.7985074626865671,39.11764705882353,80.14705882352942,49.26470588235294,1.0853620930065517,1.0187792143187835,0.06658287868776824,532,0.4201926470666697,0.43226971599999997,723,0.19235691459165843,0.012571592479508691,0.20492850707116714,0.0020401543101626913,0.07933707322237821,0.08161735896503496,0.11894371447310803,0.6137339055793991,0.1268106080358943,2,0.1268106080358943,70.19850746268656,25.27910447761194,0.20149253731343283,0.13432835820895522,0.6111111111111112,73.01336898395722,24.494652406417114,3,Progressive Winger,913,0.3833515881708653,69.42916838719808,27.613764105802986,Progressive Winger
Morocco,5237,1155,12,4,451.41423084135283,457.28527270334496,12,11,278,929.3,2,210,47,18,8,30,22,5,20,11,2,14,8,7,662.6333333333333,2765.2,300,137,30,50,24,11,12,193,24,3,116,220,1.0958165259999997,Hakim Ziyech,Right Wing,Attacking Midfield/Wing,0.3333333333333333,20.644901655012827,3.259721313949394,1.494038935560139,4.074651642436742,4.074651642436742,0.2716434428291162,6.7910860707279035,0.9507520499019065,2.4447909854620455,1.901504099803813,15.755319684088738,0.1488356869158408,0.22727272727272727,0.7,45.220588235294116,85.58823529411764,50.44117647058823,0.618706816516351,0.7272218978978344,-0.10851508138148347,966,0.5262410430795307,0.46633925000000004,1216,0.09877253002284586,-0.014738705152673946,0.08403382487017191,0.0006404832469113364,0.07147496435005447,0.06333899969817396,0.056504050279170256,0.6883548599328232,0.1034082890228993,3,0.1034082890228993,67.717,63.961999999999996,0.28,0.10333333333333333,0.7419354838709677,67.3644859813084,65.72367601246106,6,Box-to-Box Runner,1584,0.32323232323232326,65.15656386163099,60.88975408740443,Box-to-Box Runner
Morocco,46258,984,7,2,405.6533908357843,337.9975470754289,8,7,251,954.1,2,221,41,1,4,12,14,5,20,3,0,11,10,6,589.25,1708.5,267,91,31,43,31,6,10,173,6,2,71,188,0.244700479,Azzedine Ounahi,Right Center Midfield,Central/Wide Midfield,0.2857142857142857,16.03733559609673,4.7348324140857025,0.9164191769198133,4.7348324140857025,1.8328383538396267,0.3054730589732711,6.567670767925329,0.9164191769198133,0.15273652948663555,1.680101824352991,10.844293593551125,0.037374701926177346,0.35714285714285715,0.8277153558052435,41.61764705882353,70.73529411764706,77.5,0.897139019347378,0.8971037885639817,3.523078339640051e-05,849,0.23737383761546293,0.31412567399999997,1038,0.13702051925457506,5.381027587061597e-06,0.1370259002821621,0.0010567008472878421,0.03625565614830999,0.04797846526941026,0.0760810916249294,0.6626370536969356,0.09741225929980628,4,0.09741225929980628,58.68651685393258,48.05205992509363,0.20599250936329588,0.1647940074906367,0.7045454545454546,60.688541666666666,48.384375000000006,2,Ball-Winner,1422,0.22855133614627285,58.42204629863428,47.60463110986845,Ball-Winner
