team,player_id,actions,aerial_events,aerial_wins,average_x,average_y,blocks,box_passes,carries,carry_progression_sum,clearances,completed_passes,counterpressures,crosses,dribbled_past,dribbles,duels,duels_won,final_third_passes,fouls,goals,interceptions,interceptions_won,key_passes,minutes,pass_progression_sum,passes,pressures,progressive_carries,progressive_passes,recoveries,shots,successful_dribbles,successful_under_pressure_actions,switches,through_balls,turnovers,under_pressure_actions,xg_sum,player,position,position_group,aerial_dominance_index,pressing_intensity_index,speed_recovery_index,shots_p90,progressive_carries_p90,dribbles_p90,clearances_p90,progressive_passes_p90,key_passes_p90,crosses_p90,interceptions_p90,turnovers_p90,xg_p90,duel_win_rate,pass_completion,pass_progression_per_pass,aerial_dominance_index_percentile,pressing_intensity_index_percentile,speed_recovery_index_percentile,net_xg_contribution_p90,pass_start_x,pass_start_y,line_breaking_pass_rate,pressure_state_rate,distribution_under_pressure,pass_receipt_x,pass_receipt_y,playstyle_cluster,functional_role
Mexico,5571,402,15,1,236.54085257846458,143.5037446621091,4,9,94,631.3,1,41,14,15,1,6,21,3,3,7,0,1,1,8,267.31666666666666,654.0,74,48,20,12,16,6,5,62,4,3,52,67,0.24040568040000002,Hirving Rodrigo Lozano Bahena,Right Wing,Attacking Midfield/Wing,0.06666666666666667,17.17064654903672,5.386869505580148,2.0200760645925557,6.733586881975185,2.0200760645925557,0.33667934409875927,4.0401521291851115,2.693434752790074,5.050190161481389,0.33667934409875927,17.507325893135484,0.08093962679468795,0.14285714285714285,0.5540540540540541,8.837837837837839,14.327485380116958,81.87134502923976,90.05847953216374,0.1233612241511316,86.26081081081081,51.648648648648646,0.2702702702702703,0.10810810810810811,0.5,83.15846153846154,48.033076923076926,3,Progressive Winger
Mexico,5573,533,12,5,131.9187094485902,64.16717333586547,5,0,140,716.5,7,166,6,1,1,0,8,1,22,3,0,2,1,1,291.5,2100.4,191,15,24,59,11,1,0,15,5,0,25,17,0.1766503,Héctor Alfredo Moreno Herrera,Left Center Back,Center Back,0.4166666666666667,5.248713550600343,3.3962264150943398,0.30874785591766724,7.409948542024014,0.0,2.1612349914236706,18.216123499142366,0.30874785591766724,0.30874785591766724,0.6174957118353345,7.718696397941681,0.0545404013722127,0.125,0.8691099476439791,10.996858638743456,40.643274853801174,15.204678362573098,50.29239766081871,0.14006355746140656,46.86230366492147,20.179057591623035,0.27225130890052357,0.02617801047120419,0.6,42.967973856209156,21.04967320261438,2,Sweeper CB
Mexico,5576,407,1,1,180.59395925200064,35.512600324304145,5,4,83,211.70000000000002,7,97,15,8,6,2,11,3,8,4,0,4,2,2,291.5,1223.6,138,56,7,21,13,1,2,31,1,0,45,34,0.06430086,Jesús Daniel Gallardo Vasconcelos,Left Back,Fullback/Wingback,1.0,19.142367066895368,4.013722126929674,0.30874785591766724,2.1612349914236706,0.6174957118353345,2.1612349914236706,6.483704974271012,0.6174957118353345,2.469982847341338,1.234991423670669,13.893653516295025,0.019852752658662095,0.2727272727272727,0.7028985507246377,8.866666666666665,98.9766081871345,89.76608187134502,67.39766081871345,0.036216389022298456,61.04347826086956,10.782608695652174,0.2898550724637681,0.07971014492753623,0.7272727272727273,71.81860465116279,10.124418604651163,6,Wide Creator
Mexico,5577,238,0,0,37.549518554901866,124.44564706688233,0,0,59,150.70000000000002,0,90,0,0,0,0,0,0,0,0,0,0,0,0,291.5,2591.2,108,0,3,51,17,0,0,10,3,0,18,12,0.0,Francisco Guillermo Ochoa Magaña,Goalkeeper,Goalkeeper,0.0,0.0,5.248713550600343,0.0,0.9262435677530018,0.0,0.0,15.74614065180103,0.0,0.0,0.0,5.55746140651801,0.0,0.0,0.8333333333333334,23.99259259259259,7.163742690058479,3.508771929824561,88.01169590643275,0.054648370497427094,13.552777777777779,41.06574074074074,0.46296296296296297,0.027777777777777776,0.3333333333333333,15.266666666666666,41.37407407407407,7,Goalkeeper
Mexico,26301,261,7,1,213.00581639566394,79.7881876693767,1,2,57,186.8,1,38,6,2,0,3,9,2,2,2,0,3,1,1,194.16666666666666,426.6,54,29,7,8,16,9,1,48,2,0,30,54,0.6920090567,Ernesto Alexis Vega Rojas,Left Wing,Attacking Midfield/Wing,0.14285714285714285,15.296137339055795,7.416309012875537,4.171673819742489,3.2446351931330475,1.3905579399141632,0.46351931330472107,3.7081545064377686,0.46351931330472107,0.9270386266094421,1.3905579399141632,13.905579399141631,0.3207595627622318,0.2222222222222222,0.7037037037037037,7.9,16.08187134502924,76.0233918128655,98.83040935672514,0.32724883314849784,75.24259259259259,30.68888888888889,0.25925925925925924,0.09259259259259259,0.4,73.74430379746836,26.38607594936709,3,Progressive Winger
Mexico,26368,559,18,11,126.33496367493893,157.5819390867658,0,2,148,591.1,17,163,11,1,3,2,12,4,15,4,0,1,0,2,291.5,2150.0,192,18,18,50,6,1,2,27,10,0,31,34,0.0988946,César Jasib Montes Castro,Right Center Back,Center Back,0.6111111111111112,5.866209262435677,1.8524871355060035,0.30874785591766724,5.55746140651801,0.6174957118353345,5.248713550600343,15.437392795883362,0.6174957118353345,0.30874785591766724,0.30874785591766724,9.571183533447684,0.03053349571183533,0.3333333333333333,0.8489583333333334,11.197916666666666,71.9298245614035,16.08187134502924,13.742690058479532,0.09969301543739278,43.77708333333334,52.9125,0.28125,0.078125,0.5333333333333333,41.67716049382716,52.901234567901234,2,Sweeper CB
Mexico,26406,251,3,2,130.4536738036738,136.9809582309582,7,1,57,80.4,5,72,8,1,0,4,3,0,6,5,0,5,2,0,183.10000000000002,855.5,86,15,1,25,5,1,2,31,1,0,19,35,0.0069717234,Jorge Eduardo Sánchez Ramos,Right Back,Fullback/Wingback,0.6666666666666666,9.830693610049153,2.457673402512288,0.49153468050245763,0.49153468050245763,1.9661387220098305,2.457673402512288,12.28836701256144,0.0,0.49153468050245763,2.457673402512288,9.339158929546695,0.0034268438339705074,0.0,0.8372093023255814,9.94767441860465,78.65497076023392,37.13450292397661,26.31578947368421,0.04029194487165483,65.15581395348836,71.13023255813954,0.3372093023255814,0.08139534883720931,0.7142857142857143,70.75714285714285,67.91587301587302,5,Holding Anchor
Mexico,28825,464,13,6,200.7321296991216,124.52379016174714,6,7,107,334.20000000000005,3,104,12,6,3,3,10,2,14,3,1,4,2,4,291.5,1387.1999999999998,144,40,10,33,13,10,3,63,9,0,47,70,0.2156515785,Luis Gerardo Chávez Magallón,Left Defensive Midfield,Defensive Midfield,0.46153846153846156,13.584905660377359,4.013722126929674,3.0874785591766725,3.0874785591766725,0.9262435677530018,0.9262435677530018,10.18867924528302,1.234991423670669,1.8524871355060035,1.234991423670669,14.51114922813036,0.06658196248713551,0.2,0.7222222222222222,9.633333333333333,45.760233918128655,64.61988304093568,67.39766081871345,0.10857167089193825,69.05486111111111,40.113194444444446,0.2708333333333333,0.14583333333333334,0.7142857142857143,67.1910569105691,38.952845528455285,3,Progressive Winger
Morocco,3625,653,12,3,473.93714343784893,164.62529688602058,12,8,160,923.0,1,107,29,7,5,20,20,6,9,12,0,2,1,4,476.66666666666663,1066.9,134,93,35,32,17,7,12,125,9,0,51,140,0.31647403,Sofiane Boufal,Left Midfield,Central/Wide Midfield,0.25,18.503496503496503,3.20979020979021,1.3216783216783219,6.608391608391609,3.7762237762237767,0.18881118881118883,6.0419580419580425,0.7552447552447553,1.3216783216783219,0.37762237762237766,9.62937062937063,0.05975383783216784,0.3,0.7985074626865671,7.961940298507463,26.169590643274855,88.59649122807018,45.02923976608187,0.09657201965034966,70.19850746268656,25.27910447761194,0.20149253731343283,0.13432835820895522,0.6111111111111112,73.01336898395722,24.494652406417114,3,Progressive Winger
Morocco,3634,225,4,3,287.11421588846724,149.82729623824451,6,1,47,94.30000000000003,5,46,9,1,4,1,3,1,4,3,1,5,2,3,194.33333333333331,362.6,58,29,4,4,2,4,0,30,3,0,16,35,0.9068839989999999,Abdelhamid Sabiri,Left Center Midfield,Central/Wide Midfield,0.75,15.746140651801031,0.9262435677530018,1.8524871355060035,1.8524871355060035,0.4631217838765009,2.3156089193825045,1.8524871355060035,1.3893653516295028,0.4631217838765009,2.3156089193825045,7.409948542024014,0.4199977353859348,0.3333333333333333,0.7931034482758621,6.251724137931035,88.01169590643275,78.0701754385965,3.216374269005848,0.4436169463636364,60.57586206896552,26.772413793103446,0.1896551724137931,0.1896551724137931,0.6363636363636364,61.2578125,28.575,0,Ball-Winner
Morocco,5219,565,10,8,189.85676603652837,167.93856804649704,7,1,128,440.0,30,158,17,1,2,1,12,8,11,5,1,6,3,0,485.7833333333333,2856.0,193,35,15,62,12,1,0,19,12,2,35,24,0.56495196,Romain Saïss,Left Center Back,Center Back,0.8,7.59597900298487,2.223213366727279,0.18526778056060658,2.779016708409099,0.18526778056060658,5.558033416818198,11.48660239475761,0.0,0.18526778056060658,1.1116066833636395,6.48437231962123,0.10466739575256459,0.6666666666666666,0.8186528497409327,14.797927461139896,92.2514619883041,24.561403508771928,21.637426900584796,0.14820532418430712,34.200518134715026,25.275129533678758,0.3626943005181347,0.05181347150259067,0.6,34.114285714285714,26.262142857142855,1,Deep Playmaker
Morocco,5234,1051,16,4,312.2940142608415,300.1785367585678,12,1,247,1051.9,12,274,42,2,7,1,28,13,18,16,0,9,7,2,698.3833333333333,2693.6,323,123,43,83,39,1,0,89,13,2,60,96,0.020691318,Sofyan Amrabat,Center Defensive Midfield,Defensive Midfield,0.25,18.170536715748277,5.02589313414314,0.12886905472161897,5.541369353029616,0.12886905472161897,1.5464286566594276,10.696131541894376,0.25773810944323794,0.25773810944323794,1.159821492494571,7.732143283297138,0.0026664705916044197,0.4642857142857143,0.848297213622291,8.339318885448916,26.169590643274855,87.13450292397661,85.67251461988305,0.052796532878314206,48.94334365325078,42.33653250773994,0.21981424148606812,0.07430340557275542,0.75,46.14940239043825,40.24860557768924,0,Ball-Winner
Morocco,5237,1155,12,4,451.41423084135283,457.28527270334496,12,11,278,929.3,2,210,47,18,8,30,22,5,20,11,2,14,8,7,662.6333333333333,2765.2000000000003,300,137,30,50,24,11,12,193,24,3,116,220,1.0958165259999997,Hakim Ziyech,Right Wing,Attacking Midfield/Wing,0.3333333333333333,20.644901655012827,3.259721313949394,1.494038935560139,4.074651642436742,4.074651642436742,0.2716434428291162,6.7910860707279035,0.9507520499019065,2.4447909854620455,1.901504099803813,15.755319684088738,0.1488356869158408,0.22727272727272727,0.7,9.217333333333334,33.47953216374269,94.73684210526315,46.49122807017544,0.1747776357060214,67.717,63.961999999999996,0.28,0.10333333333333333,0.7419354838709677,67.3644859813084,65.72367601246106,5,Holding Anchor
Morocco,5245,1198,14,8,375.5692413212506,480.4930379249191,14,7,283,911.5,12,314,33,10,11,8,31,12,14,10,1,11,8,7,660.8,3025.2000000000003,380,104,26,76,36,5,3,134,10,1,87,149,0.919596872,Achraf Hakimi Mouh,Right Back,Fullback/Wingback,0.5714285714285714,16.20762711864407,4.90314769975787,0.6809927360774819,3.5411622276029058,1.089588377723971,1.6343825665859566,10.351089588377725,0.9533898305084746,1.3619854721549638,1.49818401937046,11.849273607748184,0.12524775799031476,0.3870967741935484,0.8263157894736842,7.961052631578948,65.78947368421053,78.94736842105263,82.45614035087719,0.17087427130750604,56.60526315789474,70.305,0.19210526315789472,0.11842105263157894,0.8,61.150488599348535,69.34951140065147,5,Holding Anchor
Morocco,6301,466,41,22,478.89423958706715,269.55495911295907,9,1,57,96.80000000000001,12,48,22,0,3,9,21,1,2,3,2,0,0,1,553.8166666666667,414.6,76,113,1,4,12,11,6,54,3,0,39,67,1.045874203,Youssef En-Nesyri,Center Forward,Forward,0.5365853658536586,18.363477685154532,1.9501038249721627,1.7875951728911492,0.16250865208101356,1.462577868729122,1.9501038249721627,0.6500346083240542,0.16250865208101356,0.0,0.0,6.337837431159529,0.16996360697583435,0.047619047619047616,0.631578947368421,5.455263157894737,58.187134502923975,88.01169590643275,16.666666666666664,0.16281322628426975,58.538157894736834,37.560526315789474,0.15789473684210525,0.25,0.47368421052631576,76.33076923076922,39.67272727272727,4,Target Forward
Morocco,6785,445,0,0,58.05718097136908,243.34242521862416,0,0,107,225.7,0,156,0,0,0,0,0,0,4,0,0,0,0,0,603.15,6269.2,210,1,6,91,25,0,0,62,6,0,54,71,0.0,Yassine Bounou,Goalkeeper,Goalkeeper,0.0,0.14921661278288983,3.730415319572246,0.0,0.895299676697339,0.0,0.0,13.578711763242975,0.0,0.0,0.0,8.05769709027605,0.0,0.0,0.7428571428571429,29.85333333333333,7.163742690058479,7.017543859649122,59.94152046783626,0.040885351902511816,11.238571428571428,40.06285714285715,0.5333333333333333,0.12380952380952381,0.6538461538461539,10.141176470588237,41.52647058823529,7,Goalkeeper
Morocco,7459,478,5,5,185.11959940080084,302.2207964739435,8,0,123,305.5,20,143,3,0,0,0,4,2,5,2,0,5,0,0,335.56666666666666,1451.8,160,18,10,43,11,1,0,29,5,0,17,34,0.06408756,Jawad El Yamiq,Right Center Back,Center Back,1.0,6.168669911592332,2.9502334359789413,0.2682030396344492,2.682030396344492,0.0,5.364060792688984,11.532730704281315,0.0,0.0,1.341015198172246,4.559451673785636,0.017188478394755142,0.5,0.89375,9.07375,98.9766081871345,16.95906432748538,37.719298245614034,0.06492861944968709,37.919375,37.030625,0.1875,0.09375,0.6666666666666666,36.6063492063492,36.32222222222222,2,Sweeper CB
Morocco,12149,446,8,6,123.84143546376103,223.27270196212055,3,0,116,296.90000000000003,16,133,2,0,0,0,8,3,6,2,0,4,4,1,369.18333333333334,1967.5,154,16,11,48,6,1,0,14,9,0,22,20,0.25141555,Nayef Aguerd,Right Center Back,Center Back,0.75,4.875626382556092,1.4626879147668277,0.24378131912780462,2.6815945104058505,0.0,3.900501106044874,11.701503318134622,0.24378131912780462,0.0,0.9751252765112185,5.363189020811701,0.06129041442824251,0.375,0.8636363636363636,12.775974025974026,88.01169590643275,14.035087719298245,5.847953216374268,0.11102180353031466,32.51623376623377,56.88051948051948,0.2727272727272727,0.05194805194805195,0.25,31.46639344262295,57.28770491803279,1,Deep Playmaker
Morocco,15890,407,5,2,245.61420448777665,68.05393449236226,10,1,85,202.20000000000002,16,103,16,2,6,2,18,8,4,3,0,1,0,1,376.8333333333333,1080.8,121,44,6,32,13,4,0,46,3,0,25,51,0.151342469,Noussair Mazraoui,Left Back,Fullback/Wingback,0.4,12.18045112781955,3.104820875718709,0.9553295002211412,1.4329942503317117,0.4776647501105706,3.8213180008845646,7.642636001769129,0.2388323750552853,0.4776647501105706,0.2388323750552853,5.970809376382132,0.03614548131800089,0.4444444444444444,0.8512396694214877,8.932231404958678,39.03508771929825,52.92397660818714,41.52046783625731,0.06313353969924813,50.60909090909091,10.88099173553719,0.24793388429752067,0.09917355371900827,0.75,55.404347826086955,11.93695652173913,0,Ball-Winner
Morocco,23774,472,14,0,415.7183592187139,254.7115624855079,7,2,94,228.79999999999998,4,70,39,1,5,10,27,9,5,16,0,11,4,3,423.7,589.5,88,104,8,10,14,2,5,85,1,0,37,94,0.11463773599999999,Selim Amallah,Left Center Midfield,Central/Wide Midfield,0.0,26.339391078593344,2.9738022185508615,0.4248288883644088,1.6993155534576352,2.124144441822044,0.8496577767288176,2.124144441822044,0.6372433325466131,0.2124144441822044,2.3365588860042483,7.859334434741562,0.02435071097474628,0.3333333333333333,0.7954545454545454,6.698863636363637,7.163742690058479,99.70760233918129,38.88888888888889,0.03645833429313193,61.08068181818182,39.59886363636363,0.17045454545454544,0.2159090909090909,0.8947368421052632,65.03818181818181,37.86636363636364,0,Ball-Winner
Morocco,31295,434,10,2,286.55704565296014,63.81640199269847,7,4,98,438.19999999999993,11,97,20,7,5,2,12,3,8,9,0,1,0,4,350.18333333333334,1644.6,138,42,14,34,20,2,2,35,0,0,46,39,0.331586645,Yahia Attiyat allah,Left Back,Fullback/Wingback,0.2,11.308362286421398,5.14016467564609,0.5140164675646091,3.598115272952263,0.5140164675646091,2.8270905716053494,8.738279948598354,1.0280329351292181,1.7990576364761315,0.25700823378230453,11.822378753986007,0.08522049797725002,0.25,0.7028985507246377,11.917391304347825,20.760233918128655,46.49122807017544,86.25730994152046,0.1232577165770311,52.086231884057966,9.376086956521739,0.35507246376811596,0.07971014492753623,0.6363636363636364,59.68484848484849,9.872727272727273,6,Wide Creator
Morocco,46258,984,7,2,405.6533908357843,337.9975470754289,8,7,251,954.1,2,221,41,1,4,12,14,5,20,3,0,11,10,6,589.25,1708.5,267,91,31,43,31,6,10,173,6,2,71,188,0.244700479,Azzedine Ounahi,Right Center Midfield,Central/Wide Midfield,0.2857142857142857,16.03733559609673,4.7348324140857025,0.9164191769198133,4.7348324140857025,1.8328383538396267,0.3054730589732711,6.567670767925329,0.9164191769198133,0.15273652948663555,1.680101824352991,10.844293593551125,0.037374701926177346,0.35714285714285715,0.8277153558052435,6.398876404494382,29.093567251461987,78.65497076023392,79.53216374269006,0.07326778635553671,58.68651685393258,48.05205992509363,0.20599250936329588,0.1647940074906367,0.7045454545454546,60.688541666666666,48.384375000000006,0,Ball-Winner
Morocco,139016,327,10,6,90.79574802029097,138.72135448929367,7,0,79,171.5,15,96,4,0,1,0,5,1,5,3,1,3,2,0,200.45000000000002,1246.3000000000002,107,17,5,44,8,1,0,1,5,1,12,4,0.4178385,Achraf Dari,Right Center Back,Center Back,0.6,8.979795460214516,3.5919181840858068,0.44898977301072585,2.244948865053629,0.0,6.734846595160888,19.755550012471936,0.0,0.0,1.3469693190321774,5.38787727612871,0.18760521327014218,0.2,0.897196261682243,11.647663551401871,69.88304093567251,31.871345029239766,55.26315789473685,0.2652804440009977,39.19345794392523,47.07757009345794,0.27102803738317754,0.028037383177570093,0.0,35.11529411764706,45.080000000000005,1,Deep Playmaker
Netherlands,2988,539,10,2,398.240627041514,140.52517263375475,4,4,111,334.1,1,96,17,2,1,13,8,0,5,4,1,1,0,3,315.58333333333337,578.8,127,45,8,9,7,10,3,112,2,3,50,134,1.181855992,Memphis Depay,Left Center Forward,Forward,0.2,13.11856350673356,1.99630314232902,2.8518616318986,2.28148930551888,3.7074201214681803,0.28518616318986,2.5666754687087403,0.85555848956958,0.57037232637972,0.28518616318986,14.259308159493001,0.3370489758014259,0.0,0.7559055118110236,4.55748031496063,20.760233918128655,59.64912280701754,17.251461988304094,0.33904527894375497,73.69291338582677,26.61259842519685,0.14960629921259844,0.2125984251968504,0.6296296296296297,78.94644549763034,27.919431279620852,4,Target Forward
Netherlands,3306,1048,22,11,215.59939405545393,103.53204767107083,14,1,276,1236.0,17,319,14,1,1,0,17,4,30,5,0,10,4,0,506.26666666666665,3181.1,352,49,46,99,12,0,0,42,6,0,34,51,0.0,Nathan Aké,Left Center Back,Center Back,0.5,10.488543587042402,2.1332631024493023,0.0,8.177508559388992,0.0,3.022122728469845,17.59942059520674,0.0,0.1777719252041085,1.7777192520410852,6.04424545693969,0.0,0.23529411764705882,0.90625,9.037215909090909,51.900584795321635,42.10526315789473,19.883040935672515,0.08639715564919674,48.24517045454545,19.435511363636365,0.23011363636363635,0.07670454545454546,0.6666666666666666,45.91495016611296,20.14750830564784,2,Sweeper CB
Netherlands,3311,917,14,6,306.77589966282756,49.36987578731851,10,8,208,334.5,6,260,18,8,5,2,20,7,26,4,1,5,3,2,452.48333333333335,2443.5,304,83,7,68,13,5,1,60,6,0,49,65,0.521673045,Daley Blind,Left Wing Back,Fullback/Wingback,0.42857142857142855,17.702309477328814,2.585730597812074,0.9945117683892593,1.3923164757449629,0.39780470735570367,1.193414122067111,13.525360050093926,0.39780470735570367,1.5912188294228147,0.9945117683892593,9.74621533021474,0.10376199650079192,0.35,0.8552631578947368,8.037828947368421,42.251461988304094,84.21052631578947,29.239766081871345,0.15050404961508712,64.19802631578948,8.112828947368422,0.24342105263157895,0.09210526315789473,0.8571428571428571,66.82222222222222,8.683141762452108,6,Wide Creator
Netherlands,3669,974,28,18,190.87771157460602,220.95322054646823,8,1,251,703.8000000000001,30,305,3,0,1,1,13,2,14,5,0,5,3,2,509.51666666666665,4121.2,343,29,20,116,8,4,1,27,10,1,40,33,0.977948796,Virgil van Dijk,Center Back,Center Back,0.6428571428571429,6.005691668574793,1.4131039220175985,0.7065519610087992,3.532759805043996,0.1766379902521998,5.2991397075659945,20.490006869255176,0.3532759805043996,0.0,0.883189951260999,7.065519610087992,0.17274290989499852,0.15384615384615385,0.8892128279883382,12.015160349854227,75.29239766081871,16.374269005847953,5.555555555555555,0.2582356971770632,40.60495626822158,43.775510204081634,0.27988338192419826,0.05539358600583091,0.6842105263157895,40.1436170212766,43.20248226950355,2,Sweeper CB
Netherlands,4318,249,5,2,263.94525933004195,161.36627382279556,2,0,48,64.19999999999999,1,60,9,1,1,0,5,2,5,1,1,1,1,3,201.36666666666667,422.0,81,22,0,9,6,2,0,44,0,1,28,52,0.43179539,Davy Klaassen,Center Attacking Midfield,Attacking Midfield/Wing,0.4,10.279755007449097,2.6816752193345472,0.8938917397781824,0.0,0.0,0.4469458698890912,4.022512829001821,1.3408376096672736,0.4469458698890912,0.4469458698890912,12.514484356894554,0.1929891661976494,0.4,0.7407407407407407,5.209876543209877,39.03508771929825,39.76608187134503,32.45614035087719,0.20505670468465487,68.11851851851853,40.43827160493827,0.14814814814814814,0.2716049382716049,0.6818181818181818,73.05555555555556,39.37530864197531,4,Target Forward
Netherlands,6994,378,8,5,255.75342013800153,236.52875364170714,4,0,77,60.70000000000003,7,99,13,0,5,0,11,6,5,3,0,1,0,0,195.8,791.0,122,50,1,18,3,0,0,20,1,2,24,22,0.0,Marten de Roon,Right Defensive Midfield,Defensive Midfield,0.625,23.901940755873337,1.378958120531154,0.0,0.45965270684371806,0.0,3.2175689479060265,8.273748723186925,0.0,0.0,0.45965270684371806,11.031664964249233,0.0,0.5454545454545454,0.8114754098360656,6.483606557377049,73.68421052631578,98.83040935672514,4.970760233918129,0.01332992849846782,57.826229508196725,40.24590163934426,0.20491803278688525,0.09836065573770492,0.8333333333333334,59.66504854368932,39.07669902912622,0,Ball-Winner
Netherlands,7745,414,4,1,286.13959135313644,212.71418933049534,1,3,108,307.0,1,98,5,9,1,5,5,0,17,4,0,0,0,3,212.13333333333333,1066.0,128,31,11,29,9,6,2,54,4,1,32,61,0.975530951,Steven Berghuis,Right Defensive Midfield,Defensive Midfield,0.25,13.15210559396606,3.818353236957888,2.5455688246385924,4.6668761785040855,2.1213073538654936,0.42426147077309867,12.303582652419863,1.2727844123192962,3.818353236957888,0.0,13.576367064739157,0.4138801960559397,0.0,0.765625,8.328125,26.169590643274855,60.23391812865497,61.69590643274854,0.46903418725644247,73.21328125,53.88203125,0.2890625,0.1171875,0.7333333333333333,72.1625,53.416666666666664,3,Progressive Winger
Netherlands,7891,419,10,5,298.80692094101187,221.28481459617822,7,2,99,252.2,3,95,22,2,5,1,8,1,10,6,1,4,3,2,242.01666666666665,1079.5,120,55,5,27,10,3,1,54,2,1,33,60,0.87343067,Teun Koopmeiners,Right Defensive Midfield,Defensive Midfield,0.5,21.9406376971283,3.718752152055644,1.115625645616693,1.859376076027822,0.3718752152055644,1.115625645616693,10.040630810550239,0.7437504304111288,0.7437504304111288,1.4875008608222575,12.271882101783625,0.32480721837339027,0.125,0.7916666666666666,8.995833333333334,51.900584795321635,97.07602339181285,59.64912280701754,0.36013536381791883,59.9875,47.18083333333333,0.23333333333333334,0.18333333333333332,0.7272727272727273,61.32710280373832,47.71869158878504,0,Ball-Winner
Netherlands,8118,1112,14,12,282.141184975679,166.66676832827625,13,2,272,983.5,6,327,31,2,4,11,15,7,31,6,1,3,2,4,499.45000000000005,2030.4,364,80,29,73,20,2,7,187,7,3,45,205,0.720993446,Frenkie de Jong,Left Defensive Midfield,Defensive Midfield,0.8571428571428571,14.956452097307036,3.6039643607968763,0.36039643607968763,5.225748323155471,1.982180398438282,1.081189308239063,13.154469916908598,0.7207928721593753,0.36039643607968763,0.5405946541195314,8.10891981179297,0.12992173418760639,0.4666666666666667,0.8983516483516484,5.578021978021979,96.05263157894737,74.56140350877193,55.84795321637427,0.19389210159175094,60.36043956043956,33.62362637362637,0.17857142857142858,0.20054945054945056,0.8082191780821918,57.64660493827161,32.01481481481481,0,Ball-Winner
Netherlands,8125,723,21,10,351.23302911415817,354.17614428945075,13,8,157,520.8000000000001,7,148,24,13,1,6,20,7,9,19,1,5,1,2,509.51666666666665,1730.0,218,69,16,27,10,2,0,63,1,0,88,81,0.283319202,Denzel Dumfries,Right Wing Back,Fullback/Wingback,0.47619047619047616,13.071211278662785,1.766379902521998,0.3532759805043996,2.826207844035197,1.0598279415131988,1.2364659317653985,4.769225736809394,0.3532759805043996,2.2962938732785974,0.883189951260999,15.544143142193583,0.05004493444113703,0.35,0.6788990825688074,7.935779816513762,46.783625730994146,59.06432748538012,11.403508771929824,0.05357769424618102,71.04128440366972,73.65137614678899,0.23853211009174313,0.11009174311926606,0.5416666666666666,75.30694444444444,71.24027777777778,5,Holding Anchor
Netherlands,8259,278,2,0,308.1192983031274,162.14756511656796,1,1,67,150.40000000000003,1,65,8,1,1,4,4,1,3,2,0,0,0,0,219.25,205.29999999999998,71,20,4,5,4,2,2,74,0,0,13,78,0.33993796000000004,Steven Bergwijn,Left Center Forward,Forward,0.0,8.62029646522235,1.6419612314709235,0.8209806157354618,1.6419612314709235,1.6419612314709235,0.4104903078677309,2.0524515393386547,0.0,0.4104903078677309,0.0,5.336374002280501,0.1395412378563284,0.25,0.9154929577464789,2.891549295774648,7.163742690058479,30.116959064327485,9.649122807017543,0.1420041797035348,75.46338028169014,41.852112676056336,0.08450704225352113,0.23943661971830985,0.9411764705882353,78.27961165048544,39.39611650485437,4,Target Forward
Netherlands,8326,409,0,0,42.99407239836252,192.63548805518965,0,0,93,192.3,0,157,0,0,0,0,0,0,2,0,0,0,0,0,509.51666666666665,4729.6,191,0,1,114,26,0,0,23,4,0,34,32,0.0,Andries Noppert,Goalkeeper,Goalkeeper,0.0,0.0,4.592587746557195,0.0,0.1766379902521998,0.0,0.0,20.136730888750776,0.0,0.0,0.0,6.005691668574793,0.0,0.0,0.8219895287958116,24.76230366492147,7.163742690058479,3.508771929824561,78.0701754385965,0.06906545418861011,10.458115183246074,38.294240837696336,0.5497382198952879,0.07329842931937172,0.35714285714285715,9.737373737373737,38.217171717171716,7,Goalkeeper
Netherlands,20750,606,10,5,391.96034559463584,242.79129192667085,8,11,134,549.0,7,98,29,11,4,13,13,5,8,10,3,9,4,10,460.2166666666667,1001.5,154,52,18,19,19,5,5,113,4,2,76,134,0.562367031,Cody Mathès Gakpo,Center Attacking Midfield,Attacking Midfield/Wing,0.5,11.92916379965958,3.7156411835005247,0.9778003114475066,3.5200811212110237,2.542280809763517,1.3689204360265093,3.7156411835005247,1.9556006228950131,2.1511606851845144,1.7600405606055118,14.862564734002099,0.1099765316119219,0.38461538461538464,0.6363636363636364,6.503246753246753,51.900584795321635,51.16959064327485,59.06432748538012,0.13852830070618907,84.67922077922078,45.66688311688311,0.22727272727272727,0.18181818181818182,0.6428571428571429,82.32433862433862,46.57777777777778,3,Progressive Winger
Netherlands,21809,987,15,8,184.31642700543688,245.28972859472566,8,0,261,714.8,18,286,20,0,1,5,21,9,26,16,0,5,3,0,409.40000000000003,2452.3999999999996,316,73,24,80,15,0,4,56,1,1,36,65,0.0,Jurriën David Norman Timber,Right Center Back,Center Back,0.5333333333333333,17.36687835857352,3.297508549096238,0.0,5.276013678553981,1.0991695163654127,3.957010258915486,17.586712261846603,0.0,0.0,1.0991695163654127,7.914020517830972,0.0,0.42857142857142855,0.9050632911392406,7.760759493670885,57.60233918128655,82.7485380116959,47.66081871345029,0.07254518808011724,50.15221518987342,62.072468354430384,0.21518987341772153,0.06645569620253164,0.6666666666666666,49.968421052631584,62.111278195488715,2,Sweeper CB
